DateTime(Local),Actual,Forecast(1 hour ahead),Forecast(2 hours ahead),Forecast(24 hours ahead)
17-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
17-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 09:00:00,45.58,36.49,57.80,56.31
18-Aug-2019 10:00:00,95.63,76.76,64.00,100.00
18-Aug-2019 11:00:00,96.21,94.84,67.65,100.00
18-Aug-2019 12:00:00,100.00,100.00,86.26,97.39
18-Aug-2019 13:00:00,100.00,100.00,100.00,94.92
18-Aug-2019 14:00:00,100.00,100.00,100.00,97.36
18-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
18-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
18-Aug-2019 17:00:00,97.78,100.00,100.00,100.00
18-Aug-2019 18:00:00,100.00,100.00,100.00,100.00
18-Aug-2019 19:00:00,87.80,99.53,99.53,87.59
18-Aug-2019 20:00:00,50.82,70.74,70.74,62.49
18-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
18-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 09:00:00,76.30,55.82,56.45,56.70
19-Aug-2019 10:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 11:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 12:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 13:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 14:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 17:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 18:00:00,100.00,100.00,100.00,100.00
19-Aug-2019 19:00:00,100.00,97.44,97.44,88.70
19-Aug-2019 20:00:00,49.05,62.95,62.95,57.12
19-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
19-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 09:00:00,70.00,47.24,47.24,47.37
20-Aug-2019 10:00:00,100.00,99.51,99.51,99.51
20-Aug-2019 11:00:00,100.00,100.00,100.00,100.00
20-Aug-2019 12:00:00,100.00,100.00,100.00,100.00
20-Aug-2019 13:00:00,98.69,100.00,100.00,100.00
20-Aug-2019 14:00:00,100.00,100.00,100.00,100.00
20-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
20-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
20-Aug-2019 17:00:00,100.00,100.00,100.00,100.00
20-Aug-2019 18:00:00,100.00,100.00,100.00,96.35
20-Aug-2019 19:00:00,91.41,96.07,96.07,86.54
20-Aug-2019 20:00:00,67.58,64.73,64.73,58.60
20-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
20-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 09:00:00,53.21,38.47,55.65,54.07
21-Aug-2019 10:00:00,95.99,90.66,87.25,100.00
21-Aug-2019 11:00:00,98.77,100.00,100.00,100.00
21-Aug-2019 12:00:00,100.00,100.00,100.00,100.00
21-Aug-2019 13:00:00,100.00,100.00,100.00,100.00
21-Aug-2019 14:00:00,100.00,100.00,100.00,100.00
21-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
21-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
21-Aug-2019 17:00:00,100.00,100.00,100.00,100.00
21-Aug-2019 18:00:00,99.43,100.00,100.00,99.34
21-Aug-2019 19:00:00,100.00,97.10,97.10,90.71
21-Aug-2019 20:00:00,20.14,68.13,67.91,64.10
21-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
21-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 09:00:00,90.32,56.99,56.99,57.11
22-Aug-2019 10:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 11:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 12:00:00,96.21,100.00,100.00,100.00
22-Aug-2019 13:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 14:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 17:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 18:00:00,100.00,100.00,100.00,100.00
22-Aug-2019 19:00:00,100.00,99.15,99.15,94.32
22-Aug-2019 20:00:00,80.51,69.02,69.02,65.74
22-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
22-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 09:00:00,53.09,55.48,56.07,56.19
23-Aug-2019 10:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 11:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 12:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 13:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 14:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 17:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 18:00:00,100.00,100.00,100.00,100.00
23-Aug-2019 19:00:00,100.00,97.55,96.82,92.88
23-Aug-2019 20:00:00,87.63,67.01,67.01,63.72
23-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
23-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 09:00:00,28.54,44.45,55.36,55.59
24-Aug-2019 10:00:00,32.86,42.82,97.09,100.00
24-Aug-2019 11:00:00,100.00,100.00,84.30,100.00
24-Aug-2019 12:00:00,100.00,100.00,100.00,100.00
24-Aug-2019 13:00:00,96.49,100.00,100.00,100.00
24-Aug-2019 14:00:00,97.74,98.93,100.00,100.00
24-Aug-2019 15:00:00,100.00,100.00,100.00,98.18
24-Aug-2019 16:00:00,100.00,100.00,100.00,92.97
24-Aug-2019 17:00:00,55.85,62.64,91.40,85.17
24-Aug-2019 18:00:00,20.96,22.43,39.28,77.26
24-Aug-2019 19:00:00,31.05,17.69,10.86,36.17
24-Aug-2019 20:00:00,4.69,11.78,7.80,10.37
24-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
24-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 08:00:00,1.08,0.00,0.00,0.00
25-Aug-2019 09:00:00,23.90,21.38,38.24,20.19
25-Aug-2019 10:00:00,94.80,99.98,49.09,60.10
25-Aug-2019 11:00:00,100.00,100.00,100.00,93.51
25-Aug-2019 12:00:00,100.00,100.00,100.00,96.32
25-Aug-2019 13:00:00,100.00,100.00,100.00,100.00
25-Aug-2019 14:00:00,100.00,100.00,100.00,100.00
25-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
25-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
25-Aug-2019 17:00:00,100.00,100.00,100.00,100.00
25-Aug-2019 18:00:00,100.00,99.18,99.18,95.86
25-Aug-2019 19:00:00,84.18,89.15,89.15,84.28
25-Aug-2019 20:00:00,47.83,51.95,51.95,49.09
25-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
25-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 04:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 05:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 06:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 07:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 08:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 09:00:00,58.23,47.10,47.10,47.23
26-Aug-2019 10:00:00,100.00,100.00,87.09,100.00
26-Aug-2019 11:00:00,94.99,100.00,100.00,100.00
26-Aug-2019 12:00:00,100.00,100.00,100.00,100.00
26-Aug-2019 13:00:00,100.00,100.00,100.00,100.00
26-Aug-2019 14:00:00,100.00,100.00,100.00,100.00
26-Aug-2019 15:00:00,100.00,100.00,100.00,100.00
26-Aug-2019 16:00:00,100.00,100.00,100.00,100.00
26-Aug-2019 17:00:00,99.86,100.00,100.00,100.00
26-Aug-2019 18:00:00,100.00,98.75,98.75,97.18
26-Aug-2019 19:00:00,76.20,85.29,85.29,83.40
26-Aug-2019 20:00:00,16.28,45.75,45.75,44.58
26-Aug-2019 21:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 22:00:00,0.00,0.00,0.00,0.00
26-Aug-2019 23:00:00,0.00,0.00,0.00,0.00
27-Aug-2019 00:00:00,0.00,0.00,0.00,0.00
27-Aug-2019 01:00:00,0.00,0.00,0.00,0.00
27-Aug-2019 02:00:00,0.00,0.00,0.00,0.00
27-Aug-2019 03:00:00,0.00,0.00,0.00,0.00
